year,latitude,longitude,sea_surface_temp
1851,18.7,-56.53,25.0
1851,39.8,-71.75,5.6
1851,38.35,-73.7,
1851,28.58,-56.58,25.6
1851,29.42,-79.92,26.1
1851,25.07,-80.18,28.3
1851,38.5,-65.33,16.7
1851,37.2,-64.0,
1851,38.4,-62.68,
1851,31.73,-70.02,19.4
1851,27.27,-88.8,23.3
1851,23.27,-83.47,
1851,31.25,-59.83,26.7
1851,29.38,-79.83,26.7
1851,31.8,-78.87,27.8
1851,40.23,-68.82,4.4
1851,19.9,-75.7,
1851,41.42,-52.07,
1851,35.82,-64.23,
1851,15.55,-53.78,25.0
1851,36.78,-73.35,25.6
1851,44.65,-63.57,
1851,40.7,-64.6,4.4
1851,29.58,-68.08,
1851,40.08,-65.23,21.7
1851,39.52,-68.98,21.7
1851,21.15,-57.03,
1851,11.57,-99.1,26.7
1851,18.58,-54.4,26.7
1851,36.87,-74.75,18.3
1851,33.37,-74.65,
1851,39.52,-62.5,
1851,32.8,-61.22,26.7
1851,43.63,-57.33,16.7
1851,31.62,-58.83,19.4
1851,26.42,-65.52,23.3
1851,25.98,-84.32,23.9
1851,43.33,-56.47,2.2
1851,30.17,-61.0,27.2
1851,21.5,-58.83,27.2
1851,23.3,-63.97,24.4
1851,28.05,-74.05,
1851,28.33,-73.83,21.1
1851,35.25,-71.17,
1851,23.12,-52.67,29.4
1851,41.82,-56.08,16.7
1851,44.58,-51.83,7.2
1851,39.78,-64.12,
1851,42.47,-64.57,1.1
1851,36.18,-74.52,17.8
1851,39.97,-72.4,15.6
1851,40.33,-53.0,
1851,31.05,-60.05,27.8
1851,44.18,-52.78,18.3
1851,29.43,-64.77,27.8
1851,25.85,-77.45,23.3
1851,46.0,-53.43,
1851,25.57,-84.37,28.9
1851,31.18,-65.42,
1851,40.13,-57.5,23.3
1851,23.45,-58.08,
1851,25.0,-62.35,24.4
1851,42.17,-67.0,16.7
1851,29.75,-74.32,
1851,27.47,-64.68,25.0
1851,21.08,-82.43,
1851,39.83,-70.67,
1851,35.92,-71.3,27.8
1851,31.5,-69.62,
1851,31.68,-74.67,23.9
1851,35.0,-59.33,23.3
1851,40.3,-71.27,
1851,35.15,-60.57,20.0
1851,42.27,-59.83,18.3
1851,33.55,-52.67,20.0
1851,26.65,-58.0,
1851,26.88,-73.85,25.6
1851,46.63,-51.87,7.2
1851,34.03,-60.53,
1851,3.13,-80.23,
1851,29.93,-65.23,
1851,35.45,-60.7,
1851,32.17,-72.42,18.9
1851,25.35,-85.2,26.7
1851,32.75,-62.75,
1851,23.95,-85.58,27.2
1851,40.33,-54.18,24.4
1851,35.02,-58.0,29.4
1851,38.68,-64.5,
1851,26.8,-57.82,26.4
1851,41.18,-57.87,11.1
1851,40.48,-69.35,-0.6
1851,27.5,-67.72,22.8
1851,41.62,-58.8,16.7
1851,41.75,-63.5,6.1
1851,36.17,-58.17,
1851,25.8,-79.27,24.4
1851,42.38,-63.5,5.6
1851,40.87,-65.15,20.6
1851,35.43,-68.0,19.4
1851,33.05,-50.0,26.1
1851,43.3,-53.5,13.3
1851,34.45,-71.33,25.0
1851,35.6,-59.42,
1851,24.27,-53.15,28.3
1851,34.45,-61.58,27.8
1851,39.9,-52.5,16.1
1851,43.65,-57.68,15.6
1851,40.13,-72.68,
1851,20.07,-56.32,
1851,39.18,-73.13,
1851,43.33,-57.65,
1851,26.3,-66.5,23.3
1851,2.45,-90.28,
1851,40.0,-54.05,22.9
1851,23.6,-86.77,
1851,18.25,-79.07,
1851,40.0,-64.88,23.9
1851,40.48,-55.85,20.0
1851,36.77,-60.5,
1851,43.23,-59.2,1.7
1851,25.47,-79.17,27.8
1851,32.58,-60.0,23.3
1851,27.05,-67.0,20.6
1851,38.57,-52.02,17.2
1851,40.58,-58.58,23.9
1851,31.52,-69.23,21.1
1851,7.02,-80.13,
1851,41.37,-52.07,6.7
1851,41.4,-50.17,5.6
1851,21.83,-55.78,26.4
1851,43.62,-66.9,11.7
1851,28.13,-65.1,21.7
1851,26.52,-64.85,22.8
1851,38.67,-58.33,26.1
1851,35.0,-69.83,18.9
1851,24.85,-74.22,
1851,35.83,-60.33,17.2
1851,23.48,-59.5,
1851,23.87,-80.4,
1851,44.45,-60.07,15.6
1851,45.23,-56.45,7.2
1851,40.82,-58.32,12.8
1851,34.52,-57.3,27.8
1851,46.03,-54.45,
1851,25.58,-64.9,23.3
1851,37.37,-73.27,19.4
1851,27.47,-89.62,24.4
1851,41.75,-57.0,8.9
1851,24.72,-58.08,28.9
1851,38.13,-71.5,21.1
1851,23.7,-84.97,
1851,30.17,-70.0,21.7
1851,40.5,-66.77,13.9
1851,42.58,-57.0,15.0
1851,38.97,-68.9,22.2
1851,42.52,-57.5,15.6
1851,31.57,-69.92,20.0
1851,40.27,-72.57,5.6
1851,31.87,-61.48,
1851,43.0,-53.07,3.3
1851,21.68,-67.67,
1851,34.02,-70.82,18.9
1851,24.8,-83.57,
1851,25.53,-55.67,23.9
1851,39.78,-59.52,23.3
1851,42.97,-54.72,18.3
1851,41.33,-63.28,14.4
1851,34.9,-69.67,24.4
1851,21.87,-57.57,27.8
1851,19.97,-74.1,
1851,40.88,-54.13,22.8
1851,40.22,-52.23,16.7
1851,41.0,-67.77,9.4
1851,39.0,-62.58,
1851,32.77,-69.57,
1851,41.88,-52.42,13.3
1851,43.5,-58.67,14.4
1851,39.33,-71.82,18.3
1851,28.65,-64.83,26.7
1851,26.73,-79.73,27.2
1851,41.48,-61.0,11.1
1851,25.52,-78.72,
1851,28.55,-80.0,
1851,39.35,-74.03,
1851,40.0,-72.67,
1851,23.55,-64.5,25.6
1851,24.07,-80.88,26.7
1851,29.72,-61.25,22.2
1851,21.52,-60.75,28.9
1851,44.6,-51.35,
1851,26.55,-61.68,22.8
1851,39.12,-74.45,10.0
1851,27.42,-89.77,23.9
1851,2.47,-87.2,24.4
1851,39.37,-73.0,8.9
1851,29.8,-64.13,22.2
1851,43.48,-56.92,3.3
1851,44.25,-52.83,11.1
1851,23.07,-56.25,
1851,25.83,-77.05,25.0
1851,38.55,-70.32,
1851,40.72,-68.72,4.4
1851,31.38,-65.42,27.8
1851,2.58,-90.15,
1851,28.93,-67.35,21.1
1851,33.33,-69.25,
1851,40.9,-69.2,5.0
1851,24.55,-80.77,
1851,42.5,-56.5,2.2
1851,26.45,-87.02,27.8
1851,11.73,-52.53,
1851,36.3,-58.83,23.9
1851,34.7,-73.58,
1851,7.8,-84.0,
1851,42.63,-60.33,8.9
1851,34.97,-74.75,21.1
1851,38.85,-69.27,
1851,40.77,-63.25,8.3
1851,37.42,-70.87,12.2
1851,41.0,-54.67,18.3
1851,22.65,-65.3,25.6
1851,37.8,-54.27,25.0
1851,36.68,-74.85,13.9
1851,35.42,-56.57,
1851,42.03,-59.35,15.6
1851,23.42,-84.62,27.2
1851,28.22,-87.0,22.2
1851,37.32,-66.43,20.0
1851,40.4,-59.98,24.4
1851,22.5,-58.17,
1851,39.9,-61.57,17.8
1851,39.27,-64.9,23.9
1851,23.07,-59.42,25.0
1851,21.53,-74.57,
1851,36.25,-74.95,11.1
1851,41.72,-58.83,20.6
1851,38.6,-66.52,15.6
1851,40.92,-68.67,11.1
1851,40.05,-70.83,6.7
1851,27.78,-57.33,28.9
1851,35.6,-74.08,22.8
1851,41.98,-68.98,6.7
1851,35.13,-57.73,
1851,41.42,-63.5,6.7
1851,17.93,-74.87,
1851,40.97,-54.0,16.7
1851,40.17,-71.1,17.8
1851,31.13,-78.63,24.4
1851,36.5,-72.28,17.8
1851,38.03,-61.62,21.7
1851,41.7,-56.88,19.4
1851,26.15,-85.7,24.4
1851,36.47,-69.83,21.1
1851,19.85,-78.08,
1851,40.15,-72.85,18.3
1851,40.77,-50.33,17.8
1851,19.9,-55.67,27.8
1851,4.38,-98.13,26.7
1851,34.68,-60.45,
1851,36.75,-74.33,
1851,26.02,-79.08,
1851,26.15,-73.15,
1851,40.25,-65.35,13.3
1851,36.05,-65.57,25.6
1851,43.0,-56.92,17.2
1851,40.35,-68.4,19.4
1851,43.67,-59.17,14.4
1851,8.63,-53.53,
1851,42.5,-58.42,19.4
1851,34.37,-53.2,
1851,3.28,-79.31,25.6
1851,27.68,-88.75,
1851,38.9,-73.5,15.6
1851,24.08,-84.5,26.7
1851,40.57,-73.17,6.7
1851,42.62,-53.33,15.0
1851,37.22,-57.0,
1851,38.9,-70.53,
1851,31.0,-79.92,26.1
1851,40.52,-72.53,
1851,43.08,-62.1,1.1
1851,42.87,-50.5,6.1
1851,38.0,-55.5,
1851,39.82,-63.5,17.8
1851,26.0,-70.48,
1851,6.0,-54.3,
1851,24.75,-57.53,26.7
1851,39.0,-62.33,21.1
1851,35.03,-60.72,24.4
1851,34.18,-50.43,27.8
1851,21.0,-73.07,
1851,39.28,-74.0,15.0
1851,40.82,-64.68,18.9
1851,30.07,-65.57,22.2
1851,22.55,-58.73,25.6
1851,32.9,-53.32,
1851,41.25,-63.83,16.7
1851,38.78,-59.6,26.7
1851,23.57,-80.4,
1851,36.77,-74.33,10.6
1851,0.68,-99.07,22.2
1851,39.67,-72.5,
1851,37.53,-61.3,19.4
1851,35.12,-74.65,21.7
1851,32.23,-51.52,
1851,3.12,-88.6,25.0
1851,39.27,-57.67,
1851,34.05,-50.45,
1851,24.78,-80.2,25.6
1851,40.17,-72.08,13.3
1851,41.37,-66.73,1.7
1851,23.5,-61.87,23.9
1851,38.32,-67.17,
1851,42.03,-53.5,20.0
1851,42.02,-61.57,11.1
1851,43.6,-51.38,15.6
1851,38.27,-73.25,8.9
1851,31.53,-61.43,
1851,31.58,-77.82,24.4
1851,31.98,-71.2,18.9
1851,29.93,-71.17,22.8
1851,19.12,-80.47,
1851,25.83,-77.0,25.0
1851,47.02,-50.63,6.1
1851,45.37,-54.4,12.8
1851,45.5,-56.5,10.0
1851,34.57,-67.73,20.0
1851,35.77,-71.45,28.3
1851,39.27,-67.17,15.6
1851,23.23,-83.15,29.4
1851,26.95,-86.55,26.7
1851,21.68,-58.65,25.0
1851,38.0,-60.0,24.4
1851,38.17,-70.83,
1851,17.08,-51.75,
1851,41.17,-64.98,10.0
1851,19.27,-51.45,28.3
1851,34.1,-56.63,21.1
1851,39.95,-67.93,10.0
1851,0.31,-86.67,23.9
1851,5.28,-81.48,
1851,42.62,-54.68,1.7
1851,39.43,-68.75,15.6
1851,24.35,-73.15,
1851,40.02,-64.0,24.4
1851,39.6,-70.05,24.4
1851,36.18,-53.83,18.9
1851,44.88,-55.68,12.2
1851,41.12,-69.47,5.6
1851,36.98,-66.0,27.2
1851,30.53,-65.87,22.2
1851,7.7,-83.32,26.7
1851,32.53,-70.3,21.1
1851,19.57,-73.42,
1851,42.02,-52.03,16.7
1851,41.48,-52.45,17.8
1851,38.4,-72.9,18.9
1851,36.0,-64.53,
1851,29.72,-66.78,24.4
1851,36.72,-73.0,
1851,41.33,-69.3,13.9
1851,10.6,-51.3,27.2
1851,40.78,-67.7,15.6
1851,16.1,-86.5,
1851,40.2,-71.53,12.8
1851,29.48,-50.62,
1851,27.97,-63.8,23.3
1851,27.53,-55.97,21.7
1851,42.0,-56.0,
1851,16.15,-99.67,27.8
1851,35.05,-58.63,20.6
1851,22.28,-85.47,
1851,39.67,-71.83,
1851,38.83,-72.55,
1851,32.77,-67.78,
1851,33.65,-76.2,27.2
1851,41.12,-62.27,19.4
1851,40.17,-67.78,8.9
1851,39.7,-68.13,15.6
1851,34.6,-66.83,
1851,35.46,-65.17,
1851,28.67,-57.78,22.2
1851,41.0,-65.0,14.4
1851,44.35,-54.3,18.3
1851,16.65,-52.75,26.1
1851,41.77,-52.65,20.6
1851,35.67,-73.25,26.1
1851,25.63,-56.75,28.9
1851,42.42,-52.33,5.6
1851,34.67,-54.53,24.4
1851,38.92,-65.4,7.2
1851,39.88,-64.45,21.7
1851,26.93,-85.07,
1851,28.22,-89.95,
1851,41.17,-64.58,15.0
1851,33.53,-55.95,
1851,39.87,-67.1,19.4
1851,28.43,-63.33,
1851,42.97,-54.72,13.3
1851,40.87,-67.07,12.8
1851,42.05,-56.55,3.9
1851,43.63,-53.42,1.1
1851,36.42,-59.17,21.1
1851,28.43,-88.75,
1851,43.63,-51.23,10.6
1851,38.35,-74.45,
1851,42.6,-64.33,2.8
1851,5.23,-97.13,26.1
1851,45.99,-53.94,
1851,42.8,-67.72,3.9
1851,29.42,-75.77,24.4
1851,33.17,-70.95,
1851,26.85,-85.25,21.1
1851,42.53,-65.37,5.0
1851,42.15,-69.2,13.9
1851,28.77,-79.78,23.9
1851,36.47,-53.15,23.3
1851,41.0,-67.25,10.0
1851,35.88,-72.5,24.4
1851,44.62,-51.7,13.3
1851,41.3,-62.27,9.4
1851,42.3,-57.08,
1851,2.02,-97.3,23.9
1851,33.73,-75.03,26.7
1851,45.35,-54.92,2.2
1851,26.55,-54.72,27.8
1851,42.57,-60.4,14.4
1851,37.3,-64.03,26.7
1851,34.4,-52.28,
1851,38.67,-64.5,17.8
1851,34.72,-64.28,15.6
1851,39.93,-73.13,16.7
1851,37.33,-54.72,23.3
1851,36.9,-70.25,
1851,38.82,-70.05,
1851,33.77,-55.65,
1851,7.48,-79.32,26.1
1851,22.17,-55.67,
1851,28.22,-87.05,16.7
1851,21.47,-55.43,26.7
1851,27.35,-86.97,27.2
1851,44.05,-50.58,16.1
1851,41.82,-65.55,4.4
1851,40.65,-62.48,15.6
1851,29.9,-70.28,21.7
1851,38.37,-74.0,17.8
1851,36.78,-62.47,21.1
1851,38.32,-51.0,21.1
1851,41.83,-56.5,22.2
1851,39.83,-71.03,15.0
1851,24.53,-84.8,28.3
1851,0.73,-87.17,23.3
1851,39.72,-51.63,18.3
1851,25.02,-60.98,
1851,13.07,-52.63,25.0
1851,35.78,-60.13,27.8
1851,45.95,-54.35,
1851,32.18,-69.6,
1851,42.18,-62.62,17.8
1851,42.33,-60.33,
1851,25.63,-59.87,27.2
1851,15.93,-53.78,25.0
1851,38.78,-63.4,21.1
1851,36.3,-63.03,26.1
1851,15.93,-99.4,
1851,17.78,-50.12,
1851,42.17,-63.87,5.0
1851,26.37,-85.58,26.1
1851,32.87,-76.72,23.3
1851,22.77,-74.47,
1851,35.42,-71.88,18.9
1851,43.23,-62.4,17.8
1851,40.0,-61.83,15.0
1851,26.45,-79.67,
1851,23.25,-53.7,27.2
1851,37.73,-64.58,25.6
1851,35.82,-71.7,26.1
1851,38.27,-66.52,24.4
1851,24.32,-55.23,
1851,27.5,-66.4,
1851,23.93,-58.72,26.7
1851,33.67,-53.0,18.3
1851,35.15,-50.17,22.8
1851,39.85,-72.07,8.9
1851,43.68,-52.13,0.6
1851,43.58,-58.43,12.8
1851,21.07,-54.57,
1851,26.58,-85.27,27.2
1851,39.92,-65.52,16.7
1851,41.87,-64.02,19.4
1851,17.47,-55.15,28.3
1851,34.28,-73.5,27.8
1851,43.0,-60.83,15.0
1851,18.67,-60.25,
1851,43.32,-52.87,16.1
1851,33.1,-60.81,18.3
1851,39.33,-74.0,
1851,42.97,-61.72,15.6
1851,39.27,-60.17,24.4
1851,42.25,-64.8,5.6
1851,40.62,-72.83,12.8
1851,23.2,-82.8,
1851,19.67,-74.72,
1851,33.43,-69.0,27.8
1851,38.18,-62.0,22.2
1851,40.35,-69.25,16.7
1851,37.52,-69.92,21.1
1851,30.47,-73.37,20.0
1851,40.8,-60.53,22.8
1851,26.44,-81.14,25.0
1851,40.5,-65.47,8.9
1851,20.77,-63.25,
1851,42.1,-69.92,16.7
1851,37.0,-67.93,
1851,32.2,-67.03,
1851,37.43,-71.42,15.0
1851,30.1,-59.55,26.1
1851,34.0,-53.22,19.4
1851,38.78,-50.82,20.6
1851,7.0,-80.06,27.2
1851,40.45,-70.4,18.9
1851,33.37,-71.83,23.9
1851,31.67,-51.5,24.4
1851,29.92,-68.65,23.9
1851,35.53,-61.07,
1851,42.33,-68.83,3.9
1851,39.38,-66.38,24.4
1851,24.45,-61.35,22.8
1851,36.4,-73.33,
1851,36.17,-68.23,
1851,33.92,-76.33,26.1
1851,30.0,-72.25,22.8
1851,17.85,-56.2,24.4
1851,40.4,-61.25,17.8
1851,35.52,-72.0,
1851,43.83,-55.68,14.4
1851,40.07,-62.6,26.7
1851,20.75,-55.67,
1851,18.37,-56.67,26.7
1851,26.33,-79.53,27.2
1851,36.17,-64.25,
1851,29.07,-62.4,
1851,26.13,-63.67,22.2
1851,46.33,-54.27,11.1
1851,18.72,-52.4,24.4
1851,26.0,-63.67,28.9
1851,38.71,-63.5,21.1
1851,41.07,-66.9,14.4
1851,13.17,-52.13,28.3
1851,41.25,-63.75,18.9
1851,39.13,-65.75,
1851,39.88,-68.72,21.7
1851,34.48,-71.18,20.6
1851,35.65,-70.05,23.3
1851,9.27,-85.0,
1851,40.33,-58.53,
1851,41.75,-53.43,
1851,32.75,-70.58,25.6
1851,39.63,-64.08,24.4
1851,33.35,-55.67,
1851,41.32,-70.33,20.0
1851,8.67,-84.35,26.7
1851,26.25,-92.65,23.9
1851,26.82,-76.15,22.8
1851,26.03,-76.67,23.9
1851,39.52,-63.1,21.1
1851,38.35,-62.13,
1851,35.47,-61.73,25.6
1851,41.33,-71.0,
1851,36.58,-67.43,
1851,35.13,-71.67,
1851,22.82,-52.2,23.9
1851,35.78,-52.9,17.2
1851,43.25,-51.29,12.2
1851,15.18,-59.83,24.4
1851,41.28,-63.73,4.4
1851,35.87,-74.58,23.9
1851,39.05,-69.38,13.3
1851,44.33,-53.67,15.6
1851,32.27,-67.77,
1851,16.83,-50.07,26.7
1851,31.3,-59.2,27.2
1851,28.43,-79.75,26.7
1851,41.12,-59.87,16.7
1851,39.45,-59.0,21.7
1851,17.55,-79.65,
1851,31.33,-53.63,20.0
1851,32.25,-70.08,
1851,20.58,-52.25,28.3
1851,37.77,-73.08,
1851,24.13,-62.92,22.8
1851,42.93,-55.55,2.8
1851,37.11,-63.23,
1851,15.75,-53.43,
1851,21.12,-54.03,28.3
1851,34.85,-65.17,26.7
1851,43.92,-57.0,16.1
1851,39.27,-74.05,13.9
1851,24.58,-79.33,23.9
1851,37.97,-65.87,
1851,37.9,-58.33,25.6
1851,29.17,-66.33,27.2
1851,39.1,-69.38,10.6
1851,34.85,-51.97,
1851,43.02,-61.73,15.6
1851,40.53,-69.37,7.8
1851,38.82,-69.42,22.8
1851,31.03,-64.0,27.2
1851,26.53,-62.62,28.9
1851,44.03,-55.67,15.6
1851,43.15,-58.65,15.6
1851,34.58,-58.0,
1851,34.5,-73.98,20.0
1851,39.6,-72.0,
1851,41.83,-54.83,22.8
1851,20.0,-52.83,
1851,22.17,-65.15,
1851,36.47,-72.33,27.8
1851,37.25,-73.7,
1851,24.78,-81.13,25.6
1851,40.0,-58.63,
1851,42.93,-61.67,12.2
1851,17.17,-53.47,26.1
1851,32.72,-58.17,
1851,33.92,-64.88,25.0
1851,33.67,-58.83,23.3
1851,23.87,-83.23,25.0
1851,39.37,-63.67,13.9
1851,31.97,-51.25,
1851,40.93,-61.0,12.2
1851,36.47,-68.0,22.2
1851,42.25,-58.75,8.9
1851,33.22,-50.73,25.6
1851,40.3,-71.0,18.9
1851,42.6,-58.0,18.3
1851,35.37,-71.27,22.2
1851,27.12,-64.33,27.8
1851,30.43,-66.0,
1851,24.1,-60.85,
1851,39.75,-69.97,19.1
1851,42.53,-69.32,
1851,18.03,-67.85,
1851,32.98,-51.27,24.4
1851,42.22,-66.8,8.3
1851,36.67,-73.8,21.7
1851,24.77,-86.85,27.8
1851,19.25,-55.58,27.8
1851,41.67,-57.42,22.2
1851,40.83,-57.5,13.9
1851,42.07,-58.58,17.8
1851,35.83,-67.0,
1851,40.27,-65.15,12.8
1851,25.95,-50.42,21.7
1851,47.38,-59.25,7.2
1851,41.62,-61.87,5.6
1851,36.95,-74.63,20.6
1851,40.22,-68.53,14.4
1851,20.02,-54.9,
1851,32.42,-72.5,21.7
1851,42.15,-70.6,
1851,34.67,-69.58,22.2
1851,42.78,-55.33,17.8
1851,34.55,-61.75,
1851,40.17,-66.55,10.6
1851,17.63,-75.4,
1851,29.27,-67.17,25.6
1851,19.93,-51.77,
1851,23.68,-81.47,28.3
1851,40.45,-70.13,7.8
1851,32.0,-70.62,19.4
1851,34.32,-66.23,23.9
1851,37.83,-72.9,10.6
1851,7.68,-83.67,
1851,41.43,-68.5,10.0
1851,39.2,-73.13,
1851,42.53,-50.62,
1851,24.33,-54.25,
1851,18.47,-60.62,26.1
1851,40.3,-63.5,26.7
1851,37.1,-70.93,21.1
1851,39.6,-71.65,14.4
1851,36.9,-75.05,7.8
1851,38.42,-73.9,13.3
1851,44.03,-55.68,15.6
1851,36.65,-53.4,21.7
1851,21.23,-81.97,
1851,26.57,-65.98,25.0
1851,27.88,-61.83,27.2
1851,29.8,-66.08,23.3
1851,40.3,-67.57,17.8
1851,39.6,-65.75,23.3
1851,36.8,-66.6,
1851,35.55,-72.2,21.1
1851,42.1,-52.0,12.8
1851,43.57,-55.8,8.9
1851,14.13,-50.33,25.0
1851,28.03,-73.95,
1851,37.81,-63.07,19.4
1851,38.68,-70.03,12.2
1851,29.9,-87.53,23.9
1851,33.0,-69.1,25.6
1851,40.42,-56.35,19.4
1851,14.83,-59.01,28.3
1851,28.9,-89.28,
1851,39.37,-73.27,
1851,32.27,-66.33,
1851,23.82,-54.1,
1851,27.85,-69.83,26.7
1851,38.38,-61.0,25.0
1851,32.23,-69.33,20.6
1851,41.07,-65.83,23.9
1851,32.33,-68.0,27.8
1851,39.67,-72.32,6.7
1851,28.32,-88.0,24.4
1851,41.07,-62.32,23.3
1851,22.22,-53.75,26.1
1851,44.87,-52.43,1.1
1851,9.47,-54.13,
1851,34.17,-52.77,21.1
1851,40.74,-68.23,5.0
1851,16.07,-52.23,24.4
1851,27.7,-63.53,27.2
1851,30.83,-65.3,22.8
1851,17.47,-58.1,28.3
1851,20.08,-74.17,
1851,43.67,-63.33,10.0
1851,41.35,-63.4,13.3
1851,40.75,-71.17,5.6
1851,38.72,-69.5,19.4
1851,28.32,-79.38,25.0
1851,40.42,-71.17,6.7
1851,41.97,-59.2,16.7
1851,43.52,-50.98,16.7
1851,41.8,-64.57,16.1
1851,42.53,-59.83,15.0
1851,31.85,-70.75,
1851,42.28,-50.57,19.4
1851,18.67,-51.6,26.1
1851,29.78,-67.35,28.3
1851,38.47,-60.83,24.4
1851,37.5,-69.1,19.4
1851,26.8,-62.58,25.6
1851,40.65,-69.63,5.0
1851,27.33,-63.58,
1851,43.17,-57.5,5.6
1851,40.2,-60.75,21.7
1851,38.87,-62.8,20.0
1851,43.02,-55.13,1.7
1851,37.85,-58.5,24.4
1851,31.3,-69.45,23.3
1851,35.68,-64.58,24.4
1851,19.0,-74.67,
1851,43.53,-56.03,16.1
1851,21.92,-58.95,
1851,28.57,-71.4,22.2
1851,41.9,-63.22,16.1
1851,1.84,-90.88,20.6
1851,39.57,-64.75,25.0
1851,34.4,-69.75,25.0
1851,19.75,-74.6,
1851,25.3,-78.89,26.7
1851,29.82,-61.33,27.2
1851,37.57,-73.8,20.0
1851,45.45,-55.67,4.4
1851,31.67,-60.53,26.9
1851,14.75,-50.88,26.7
1851,35.08,-73.87,23.3
1851,40.0,-71.5,13.3
1851,30.0,-78.2,
1851,23.87,-59.02,25.6
1851,36.45,-64.0,15.6
1851,37.83,-65.43,
1851,35.53,-75.25,
1851,15.08,-50.42,25.6
1851,35.48,-68.33,17.8
1851,34.02,-75.5,
1851,25.43,-61.37,28.3
1851,43.62,-51.55,8.9
1851,44.82,-60.62,12.2
1851,32.12,-63.07,
1851,39.27,-63.1,12.2
1851,22.7,-62.18,28.9
1851,38.42,-63.67,20.6
1851,20.6,-95.5,24.4
1851,30.6,-70.17,26.1
1851,22.8,-58.13,27.5
1851,17.2,-83.18,27.8
1851,34.52,-72.88,23.9
1851,31.53,-70.37,
1851,38.8,-62.15,20.0
1851,32.58,-71.5,22.2
1851,40.42,-65.0,15.6
1851,33.08,-72.82,17.8
1851,36.37,-69.25,
1851,35.67,-64.2,
1851,39.22,-66.5,22.8
1851,26.68,-55.73,22.2
1851,37.83,-71.93,15.0
1851,37.87,-68.38,23.9
1851,29.35,-87.8,20.0
1851,41.3,-61.47,14.4
1851,37.33,-64.33,21.1
1851,39.42,-60.6,16.7
1851,40.33,-73.5,8.9
1851,41.82,-62.72,
1851,31.08,-73.55,
1851,32.97,-52.0,24.4
1851,36.5,-73.27,20.6
1851,39.58,-71.97,
1851,34.78,-59.4,18.9
1851,17.15,-52.38,
1851,42.13,-59.17,20.0
1851,40.08,-66.83,24.4
1851,33.17,-72.25,21.7
1851,42.7,-59.38,16.7
1851,26.13,-78.0,23.3
1851,35.08,-75.5,15.0
1851,24.22,-55.53,27.8
1851,19.83,-66.95,
1851,44.05,-55.93,18.3
1851,42.13,-62.33,15.6
1851,42.78,-62.6,1.7
1851,41.2,-60.8,13.9
1851,35.9,-75.0,12.2
1851,43.43,-66.0,8.1
1851,36.6,-61.25,
1851,37.7,-74.63,21.1
1851,42.68,-62.08,6.1
1851,39.67,-72.7,6.7
1851,26.08,-78.78,
1851,37.55,-73.47,10.6
1851,42.5,-55.2,13.3
1851,41.57,-61.08,14.4
1851,39.92,-69.0,
1851,35.3,-59.4,21.1
1851,34.43,-54.85,26.7
1851,41.03,-69.0,20.6
1851,40.47,-56.0,18.3
1851,26.35,-79.87,
1851,27.3,-87.45,
1851,27.38,-63.55,
1851,27.73,-67.2,
1851,44.4,-57.63,
1851,29.67,-87.35,
1851,37.12,-58.17,24.4
1851,36.58,-70.0,
1851,35.63,-56.45,24.4
1851,44.88,-51.95,2.8
1851,34.42,-76.35,26.7
1851,32.7,-75.85,
1851,35.8,-56.27,21.7
1851,25.9,-79.33,26.7
1851,39.83,-69.05,13.3
1851,27.12,-76.28,26.1
1851,42.4,-62.73,
1851,31.83,-52.27,
1851,39.73,-52.27,18.9
1851,32.6,-52.5,
1851,30.17,-59.22,28.3
1851,30.4,-68.0,20.8
1851,47.13,-50.5,12.2
1851,24.93,-76.88,
1851,33.12,-77.92,
1851,29.43,-76.12,23.9
1851,37.45,-60.3,25.6
1851,39.78,-65.5,23.9
1851,32.43,-71.58,
1851,39.03,-69.1,
1851,24.42,-63.52,28.9
1851,21.0,-71.82,
1851,33.32,-55.32,
1851,40.08,-71.5,22.2
1851,40.25,-58.03,15.0
1851,39.22,-59.9,20.0
1851,39.97,-72.0,21.1
1851,33.83,-66.92,
1851,18.25,-67.73,
1851,41.33,-63.02,15.0
1851,42.93,-58.1,
1851,21.72,-56.37,27.2
1851,35.0,-55.2,
1851,41.02,-52.03,15.6
1851,42.16,-54.07,6.7
1851,38.93,-71.5,13.3
1851,28.52,-65.7,21.1
1851,40.93,-62.33,15.6
1851,24.25,-80.97,
1851,14.38,-51.4,
1851,23.58,-58.78,
1851,28.02,-86.32,
1851,25.97,-78.83,24.4
1851,39.4,-66.62,23.3
1851,27.42,-79.6,
1851,33.53,-63.33,22.8
1851,37.67,-62.67,24.4
1851,24.47,-74.67,
1851,42.83,-63.02,16.7
1851,40.32,-73.35,
1851,38.3,-57.0,17.8
1851,20.6,-58.8,
1851,40.07,-73.87,
1851,29.43,-52.75,
1851,33.67,-53.0,23.9
1851,39.23,-71.78,8.9
1851,40.5,-67.75,5.6
1851,19.92,-58.0,28.3
1851,34.43,-52.78,18.9
1851,30.78,-69.07,25.6
1851,42.87,-59.6,16.1
1851,29.05,-73.4,
1851,25.0,-83.67,24.4
1851,39.33,-72.83,10.0
1851,40.1,-71.88,8.3
1851,34.27,-51.98,22.2
1851,41.32,-68.57,13.9
1851,21.58,-51.8,24.4
1851,20.0,-73.83,
1851,35.28,-70.37,20.6
1851,35.9,-67.6,
1851,27.83,-65.67,22.8
